"Dataset_ID","Continent","Basin_Type","Latitude","Longitude","Area_m2","record_type"
2297,"North America","Lake",73.13333,-95.2833,7979.479269,"small lake"
2303,"North America","Lake",72.58636,-95.0754,NA,"small lake"
2311,"North America","Lake",67.07,-154.24,37402.02864,"small lake"
2314,"North America","Lake",44.87083,-93.859,231421.687,"small lake"
2318,"North America","Lake",46.13194,-85.1792,82157.30866,"small lake"
2319,"North America","Lake",51.39,-66.21,1019308.607,"large lake"
2324,"North America","Lake",67.43333,-147.85,NA,"small lake"
2332,"North America","Lake",46.65417,-72.9789,27466.94528,"small lake"
2335,"Europe","Peat",42.1,-6.73333,NA,"peatland"
2338,"North America","Peat",33.65833,-117.858,NA,"peatland"
2340,"North America","Lake",33.86667,-108.25,327040078.2,"large lake"
2341,"North America","Peat",42.98,-82.32,NA,"peatland"
2342,"North America","Lake",46.06,-74.37,4042883.609,"large lake"
2343,"North America","Lake",46.17,-74.38,2491305.231,"large lake"
2347,"North America","Lake",46.91944,-55.6125,67337.93054,"small lake"
2348,"North America","Lake",54.41667,-131.907,NA,"small lake"
2351,"North America","Lake",67.58333,-151.417,NA,"small lake"
2352,"North America","Lake",68.25,-145.18,332970.4544,"small lake"
2355,"North America","Lake",44.45,-87.53,50284.01116,"small lake"
2362,"Asia","Peat",53.21667,135.05,NA,"peatland"
2363,"Asia","Peat",53.21667,135.0333,NA,"peatland"
2367,"North America","Lake",50.14,-67.13,15653.56235,"small lake"
2368,"Asia","Peat",49.23333,142.0833,NA,"peatland"
2373,"North America","Lake",48.29389,-72.1469,NA,"small lake"
2377,"North America","Peat",45.01667,-64.1833,NA,"peatland"
2378,"North America","Lake",45.35889,-72.5847,11725.31703,"small lake"
2381,"North America","Lake",44.2697,-107.012,16904.02094,"small lake"
2382,"North America","Lake",45.15,-81.42,272762.3729,"small lake"
2384,"North America","Lake",44.56,-63.64,13110.92037,"small lake"
2385,"North America","Lake",40.35434,-83.8125,175144.0354,"small lake"
2391,"North America","Lake",43.96,-70.34,14642.65786,"small lake"
2393,"North America","Lake",49.93333,-91.5667,112728.0973,"small lake"
2395,"North America","Lake",20.86667,-90.1333,NA,"small lake"
2396,"North America","Lake",20.86667,-90.1333,NA,"small lake"
2476,"North America","Lake",69.28333,-133.583,584808.0238,"large lake"
2576,"North America","Lake",44.93333,-110.35,NA,"small lake"
2578,"North America","Peat",40.20556,-82.4458,NA,"peatland"
2579,"Asia","Lake",64.76651,141.1036,271868.7469,"small lake"
2580,"North America","Lake",57.16,-119.97,188532.8723,"small lake"
2583,"Asia","Lake",62.16667,149.5,NA,"small lake"
2586,"North America","Lake",46.47,-86.9583,51112.85572,"small lake"
2587,"North America","Peat",38.83278,-107.069,NA,"peatland"
2588,"North America","Lake",38.83164,-107.078,28368.12735,"small lake"
2590,"North America","Lake",55.51139,-119.583,396335.954,"small lake"
2591,"North America","Lake",41.68,-76.35,242257.1298,"small lake"
2593,"North America","Lake",41.23687,-74.1833,19529.26417,"small lake"
2596,"Asia","Peat",68.66667,159.5,NA,"peatland"
2598,"North America","Lake",39.67,-82.94,27539.85855,"small lake"
2603,"North America","Lake",53.92276,-58.9169,4699.670674,"small lake"
2609,"North America","Peat",40.21667,-84.6894,NA,"peatland"
2610,"North America","Lake",47.61667,-52.6667,53167.21386,"small lake"
2611,"North America","Lake",60.95,-137.958,1511765.456,"large lake"
2612,"Asia","Peat",55,80.25,NA,"peatland"
2614,"Asia","Peat",57.05,123.85,NA,"peatland"
2615,"North America","Lake",49.31969,-122.562,1782.974051,"small lake"
2617,"North America","Lake",41.39139,-74.0378,41684.97326,"small lake"
2618,"Asia","Peat",74.5209,79.45742,NA,"peatland"
2619,"North America","Lake",37.95,-119.83,63689.17582,"small lake"
2620,"North America","Lake",41.72106,-102.499,1345360.351,"large lake"
2622,"North America","Lake",67.65,-132.017,NA,"small lake"
2623,"North America","Lake",40.4,-74.4833,NA,"small lake"
2624,"North America","Peat",44.15,-91.45,NA,"peatland"
2625,"North America","Lake",63.02944,-146.063,1467480.703,"large lake"
2626,"North America","Peat",41.03888,-75.2638,NA,"peatland"
2627,"Asia","Peat",59.66667,151.2,NA,"peatland"
2629,"North America","Peat",41.275,-70.0583,NA,"peatland"
2630,"North America","Peat",25.20556,-80.6439,NA,"peatland"
2631,"North America","Lake",46.10056,-123.907,40289.77016,"small lake"
2632,"North America","Peat",25.20194,-80.6872,NA,"peatland"
2633,"North America","Peat",25.28722,-80.6464,NA,"peatland"
2637,"North America","Lake",63.12,-145.55,16833098.12,"large lake"
2642,"North America","Lake",66.56,-143.15,9149988.368,"large lake"
2644,"North America","Lake",37.90833,-119.258,NA,"small lake"
2646,"North America","Peat",63.06667,-110.792,NA,"peatland"
2647,"North America","Lake",50.81531,-114.599,16797.67068,"small lake"
2649,"Asia","Peat",55,84,NA,"peatland"
2650,"Asia","Peat",56.16667,84,NA,"peatland"
2651,"North America","Lake",44.85,-77.18,41889.22815,"small lake"
2652,"North America","Peat",52.73333,-118.367,NA,"peatland"
2654,"North America","Lake",45.55,-73.32,21513.2238,"small lake"
2660,"Asia","Lake",61.01667,152.3333,NA,"small lake"
2661,"North America","Lake",69.04938,-133.451,457.6592456,"small lake"
2663,"North America","Lake",27.58613,-81.5034,291027.8592,"small lake"
2669,"North America","Lake",55.01667,-67.5,126671.9591,"small lake"
2671,"North America","Lake",49.15778,-65.7628,98718.27087,"small lake"
2673,"North America","Lake",35.58472,-84.2106,NA,"small lake"
2880,"North America","Lake",37.46906,-108.103,4127.162633,"small lake"
2882,"North America","Lake",66.05,-135.656,741555.3671,"large lake"
2888,"North America","Lake",46.19,-95.31,53523.08958,"small lake"
2890,"North America","Lake",47.30833,-84.2583,278490.4253,"small lake"
2892,"North America","Lake",46.09012,-68.8933,325932.6641,"small lake"
2902,"North America","Peat",44.30861,-74.3708,NA,"peatland"
2903,"North America","Lake",44,-79.38,22833.951,"small lake"
2919,"North America","Peat",42.35154,-88.1848,NA,"peatland"
2922,"North America","Lake",48.52917,-124.002,NA,"small lake"
2925,"North America","Peat",52.78333,-117.083,NA,"peatland"
2943,"North America","Peat",26.35972,-80.3706,NA,"peatland"
2944,"North America","Peat",26.2875,-80.4114,NA,"peatland"
2945,"North America","Peat",25.974,-80.6688,NA,"peatland"
2948,"North America","Lake",46.95,-94.95,NA,"small lake"
2949,"North America","Lake",45.03333,-77.4333,23205603.87,"large lake"
2951,"North America","Lake",51.51667,-57.3,NA,"small lake"
2953,"North America","Lake",48.67222,-124.844,37199.45979,"small lake"
2954,"North America","Lake",64.35,-151.29,11127642.4,"large lake"
2955,"North America","Peat",52.24167,-117.217,NA,"peatland"
2956,"North America","Lake",46.32431,-92.7808,7505.135665,"small lake"
2959,"North America","Lake",41.97,-71.13,574643.2378,"large lake"
2961,"North America","Lake",42.4,-85.3833,154543.6961,"small lake"
2962,"North America","Lake",59.25,-114.15,82440.13946,"small lake"
3029,"North America","Peat",46.11667,-94.1167,NA,"peatland"
3031,"North America","Lake",45.00502,-93.5728,164175.1876,"small lake"
3032,"North America","Lake",46.42917,-85.6611,31260.15991,"small lake"
3033,"North America","Lake",63.47,-150.88,2628286.241,"large lake"
3035,"North America","Lake",45.34,-90.08,251892.0155,"small lake"
3039,"North America","Lake",37.725,-119.625,NA,"small lake"
3041,"North America","Peat",43.9,-80.4,NA,"peatland"
3042,"North America","Lake",43.91,-80.4,NA,"small lake"
3046,"North America","Lake",48.51,-79.64,32149.66131,"small lake"
3047,"North America","Lake",46.75493,-87.9425,14310.26899,"small lake"
3048,"North America","Lake",56.76667,-119.483,530456.7613,"large lake"
3051,"North America","Lake",45.55,-78.64,112844.8367,"small lake"
3054,"North America","Lake",37.71109,-105.741,731207.4172,"large lake"
3056,"North America","Lake",37.56953,-105.514,21201.8954,"small lake"
3058,"North America","Lake",45.25397,-67.3317,43630.1695,"small lake"
3067,"North America","Peat",38.11194,-93.3669,NA,"peatland"
3076,"North America","Lake",36.2372,-108.953,NA,"small lake"
3081,"North America","Peat",43.91694,-89.1669,NA,"peatland"
3125,"North America","Lake",50.69095,-99.6584,16779.38018,"small lake"
3126,"North America","Peat",34.40556,-95.8083,NA,"peatland"
3130,"North America","Lake",44.18236,-73.9696,110140.5872,"small lake"
3132,"North America","Peat",29.58333,-97.6083,NA,"peatland"
3138,"North America","Lake",46.41694,-92.7169,NA,"small lake"
3149,"North America","Peat",60.35667,-123.647,NA,"peatland"
3452,"North America","Peat",45.3,-90.35,NA,"peatland"
3454,"North America","Lake",44.19583,-79.5128,NA,"small lake"
3468,"North America","Lake",45.42363,-93.6907,576037.4932,"large lake"
3471,"North America","Lake",57.11667,-76.3783,NA,"small lake"
3473,"North America","Lake",46.25,-89.9,14426.92849,"small lake"
3482,"North America","Lake",48.14256,-91.1125,116854.6038,"small lake"
3483,"North America","Lake",48.14256,-91.1125,NA,"small lake"
3484,"North America","Lake",30.725,-83.2583,49260.78912,"small lake"
3485,"North America","Lake",46.42694,-84.952,NA,"small lake"
3486,"North America","Lake",46.42694,-84.952,NA,"small lake"
3487,"North America","Lake",44.98419,-97.3501,NA,"small lake"
3488,"North America","Lake",43.1,-89.4167,NA,"small lake"
3492,"North America","Lake",47.24476,-95.0077,309637.3073,"small lake"
3493,"North America","Lake",41.81115,-73.2927,75043.70259,"small lake"
3500,"North America","Peat",30.36667,-97.1167,NA,"peatland"
3501,"North America","Lake",38.90363,-89.1898,412722.8943,"small lake"
3558,"North America","Lake",45.04,-93.63,4413.51894,"small lake"
3559,"North America","Peat",41.57611,-87.2225,NA,"peatland"
3561,"North America","Lake",34.46222,-111.345,24400.7073,"small lake"
3563,"North America","Lake",41.57,-85.25,686967.0427,"large lake"
3565,"North America","Peat",46.89194,-71.8078,NA,"peatland"
3568,"North America","Lake",46.92222,-95.575,1101427.651,"large lake"
3582,"North America","Lake",36.16667,-76.6833,NA,"small lake"
3611,"North America","Lake",33.86667,-108.25,327040078.3,"large lake"
3771,"North America","Lake",56.63333,-63.8833,NA,"small lake"
3774,"North America","Lake",47.0747,-98.5866,2510299.723,"large lake"
3775,"North America","Lake",45.25397,-67.3317,NA,"small lake"
3781,"North America","Lake",45.3,-91.45,11355.33768,"small lake"
3790,"North America","Peat",42.51667,-72.2125,NA,"peatland"
3830,"North America","Lake",44.1483,-74.0557,61703.44067,"small lake"
3839,"North America","Lake",45.03333,-77.4333,NA,"small lake"
3840,"North America","Lake",34.16759,-80.7762,291365.4666,"small lake"
3858,"North America","Peat",42.63333,-73.6,NA,"peatland"
3861,"Asia","Lake",49.48079,90.49975,298206837.7,"large lake"
3865,"Europe","Peat",57.23528,-3.71056,NA,"peatland"
3866,"Europe","Lake",61.8947,25.21692,53801.01823,"small lake"
3870,"Europe","Peat",43.11778,-4.01667,NA,"peatland"
3872,"Europe","Peat",45.63333,2.933333,NA,"peatland"
3874,"Europe","Lake",46.725,7.575,340058.4141,"small lake"
3875,"Europe","Lake",46.725,7.575,NA,"small lake"
3879,"Europe","Peat",57.31333,-3.90841,NA,"peatland"
3882,"Europe","Lake",59.06,26.24,18905.73885,"small lake"
3883,"Europe","Lake",42.32984,27.72455,45129.18367,"small lake"
3884,"Europe","Lake",42.32984,27.72455,NA,"small lake"
3887,"Europe","Peat",49.4625,2.691111,NA,"peatland"
3889,"Europe","Lake",43.19554,27.82777,16072258.38,"large lake"
3890,"Europe","Lake",58.40981,13.81996,15328.32661,"small lake"
3892,"Europe","Lake",48.01333,6.994444,80584.02227,"small lake"
3893,"Europe","Peat",43.25028,-1.55111,NA,"peatland"
3896,"Europe","Lake",66.375,37.51667,NA,"small lake"
3900,"Europe","Peat",47.18611,-1.85806,NA,"peatland"
3902,"Europe","Lake",54.08528,24.12111,NA,"small lake"
3910,"Europe","Peat",43.03333,-2.05,NA,"peatland"
3913,"Europe","Lake",52.18333,-7.03333,NA,"small lake"
3923,"Europe","Lake",57.18367,16.14528,NA,"small lake"
3926,"Europe","Lake",41.73302,23.52418,18803.87384,"small lake"
3927,"Europe","Peat",37.54167,31.5,NA,"peatland"
3928,"Europe","Peat",62.03333,32.76667,NA,"peatland"
3931,"Europe","Lake",55.45396,13.78026,NA,"small lake"
3932,"Europe","Lake",58.33456,13.65607,158581.0905,"small lake"
3934,"Europe","Peat",57.709,12.34641,NA,"peatland"
3935,"Europe","Peat",49.04174,15.19097,NA,"peatland"
3937,"Europe","Lake",64.9111,11.66065,NA,"small lake"
3938,"Europe","Lake",52.54316,20.67577,90698.87273,"small lake"
3940,"Europe","Lake",56.32083,-3.19472,11403.96679,"small lake"
3941,"Europe","Peat",60.53333,4.883333,NA,"peatland"
3945,"Asia","Lake",63.66731,123.2456,25479179.22,"large lake"
3946,"Europe","Lake",46.25917,7.843056,9676.374154,"small lake"
3951,"Europe","Peat",48.41667,-3.66667,NA,"peatland"
3953,"Europe","Peat",50.90621,0.67685,NA,"peatland"
3956,"Asia","Peat",58.25,85.16667,NA,"peatland"
3966,"Europe","Peat",54.18523,-6.04608,NA,"peatland"
3969,"Europe","Lake",58.07376,-5.03553,2333086.944,"large lake"
3971,"Europe","Peat",54.30019,-5.98393,NA,"peatland"
3972,"Europe","Peat",47.25444,-1.80028,NA,"peatland"
3973,"Europe","Peat",44.39111,6.404167,NA,"peatland"
3975,"Asia","Lake",61.97684,129.3779,NA,"small lake"
3977,"Europe","Lake",45.44444,2.875278,39571.64105,"small lake"
3984,"Asia","Lake",50.96475,106.6465,NA,"small lake"
3986,"Europe","Peat",57.335,33,NA,"peatland"
3988,"Europe","Lake",57.57486,-5.14263,2370700.873,"large lake"
3990,"Europe","Peat",44.15028,7.243333,NA,"peatland"
3991,"Europe","Peat",55.07767,-4.2993,NA,"peatland"
3994,"Europe","Peat",43.01968,12.87573,NA,"peatland"
3995,"Europe","Peat",52.35,-6.6,NA,"peatland"
3996,"Europe","Peat",52.35,-6.6,NA,"peatland"
4002,"Europe","Lake",54.25,-9.6,NA,"small lake"
4004,"Europe","Peat",54.33333,-5.98333,NA,"peatland"
4005,"Europe","Peat",43.11667,-4.36417,NA,"peatland"
4010,"Asia","Lake",48.18924,98.76251,1606164.766,"large lake"
4011,"Europe","Peat",58.32288,14.70652,NA,"peatland"
4012,"Europe","Lake",60.38736,-1.09648,12282.81203,"small lake"
4017,"Europe","Peat",62.31667,33.85,NA,"peatland"
4020,"Asia","Lake",51.33333,99.38333,67100075.96,"large lake"
4021,"Europe","Lake",58.29591,-5.12887,5496.501775,"small lake"
4024,"Europe","Peat",47.16667,13.86667,NA,"peatland"
4025,"Europe","Peat",48.7767,16.42123,NA,"peatland"
4030,"Asia","Lake",52.6242,111.5005,103247065.9,"large lake"
4031,"Europe","Lake",58.36667,23.96667,4111428.595,"large lake"
4032,"Europe","Peat",43.12139,-3.70056,NA,"peatland"
4041,"Europe","Peat",59.70115,6.173345,NA,"peatland"
4042,"Europe","Lake",58.55679,13.67319,165034.3959,"small lake"
4045,"Europe","Peat",53.66667,8.763889,NA,"peatland"
4050,"Europe","Peat",47.36667,-2.25,NA,"peatland"
4053,"Europe","Peat",48.51667,-0.83333,NA,"peatland"
4056,"Europe","Peat",48.44444,-0.19167,NA,"peatland"
4057,"Europe","Peat",62.57327,10.12398,NA,"peatland"
4059,"Europe","Lake",52.32201,17.3655,120394.5176,"small lake"
4062,"Europe","Lake",56.21884,15.21014,92083.60788,"small lake"
4063,"Europe","Peat",44.10742,26.91169,NA,"peatland"
4069,"Europe","Lake",57.18226,-6.277,NA,"small lake"
4071,"Europe","Peat",40.66667,22.31667,NA,"peatland"
4078,"Europe","Peat",62.2,33.8,NA,"peatland"
4081,"Asia","Lake",50.2618,106.6188,504179.1876,"large lake"
4082,"Europe","Lake",56.28834,12.51948,3041.810175,"small lake"
4083,"Europe","Peat",39.16058,22.83784,NA,"peatland"
4084,"Europe","Lake",56.5436,14.6097,30527.56384,"small lake"
4085,"Europe","Lake",56.23333,15.31667,287698.9866,"small lake"
4086,"Europe","Lake",50.54122,-4.61178,NA,"small lake"
4087,"Europe","Peat",50.54122,-4.61178,NA,"peatland"
4092,"Europe","Lake",60.62404,24.25122,26634.39347,"small lake"
4095,"Europe","Peat",52.5,0.833333,NA,"peatland"
4097,"Asia","Lake",48.67256,88.28455,52311370.65,"large lake"
4102,"Asia","Lake",50.6286,100.2267,2777896217,"large lake"
4103,"Europe","Lake",33.10556,35.52833,NA,"small lake"
4107,"Europe","Peat",59.10972,27.50783,NA,"peatland"
4114,"Europe","Peat",39.7625,20.73056,NA,"peatland"
4115,"Europe","Lake",60.2149,22.79906,NA,"small lake"
4116,"Europe","Peat",56.81667,38.76667,NA,"peatland"
4117,"Europe","Peat",56.81667,38.76667,NA,"peatland"
4118,"Europe","Peat",49.04167,19.67778,NA,"peatland"
4120,"Europe","Peat",49.3705,21.8875,NA,"peatland"
4127,"Europe","Peat",49.23475,14.62598,NA,"peatland"
4133,"Europe","Lake",61.41513,25.86881,26492.15477,"small lake"
4134,"Europe","Peat",60.73814,24.21983,NA,"peatland"
4135,"Europe","Lake",56.53516,14.55571,NA,"small lake"
4136,"Europe","Peat",66.12667,28.99524,NA,"peatland"
4137,"Europe","Peat",38.425,30.8,NA,"peatland"
4138,"Asia","Peat",56.76667,60.75,NA,"peatland"
4139,"Europe","Lake",58.38333,22.2,3203334.465,"large lake"
4142,"Europe","Lake",40.55194,21.32222,28064491.83,"large lake"
4143,"Europe","Lake",40.28333,36.15,NA,"small lake"
4145,"Europe","Peat",65.08333,32.16667,NA,"peatland"
4147,"Europe","Peat",40.6279,21.59921,NA,"peatland"
4148,"Europe","Lake",40.6125,21.58611,NA,"small lake"
4150,"Europe","Peat",52.8079,-2.109,NA,"peatland"
4151,"Europe","Peat",60.85774,24.49056,NA,"peatland"
4154,"Europe","Peat",54.70694,17.28472,NA,"peatland"
4156,"Europe","Lake",60.29171,20.14137,41440.81336,"small lake"
4161,"Europe","Lake",36.875,28.64167,51193910.91,"large lake"
4162,"Europe","Lake",55.50078,13.74492,1900654.347,"large lake"
4163,"Europe","Lake",66.37107,37.58162,NA,"small lake"
4164,"Europe","Lake",56.27346,15.00843,NA,"small lake"
4167,"Europe","Lake",40.86667,30.43333,194479.908,"small lake"
4168,"Europe","Lake",60.78455,23.85616,8220029.875,"large lake"
4169,"Europe","Peat",67.83333,33.66667,NA,"peatland"
4170,"Europe","Peat",41.98333,24.33333,NA,"peatland"
4171,"Europe","Peat",41.98333,24.33333,NA,"peatland"
4173,"Europe","Peat",54.26583,-6.10082,NA,"peatland"
4174,"Europe","Peat",54.26583,-6.10082,NA,"peatland"
4181,"Europe","Peat",60.14759,21.86014,NA,"peatland"
4183,"Europe","Peat",64.56667,30.53333,NA,"peatland"
4184,"Europe","Lake",42.13552,-6.79364,21334.12198,"small lake"
4186,"Europe","Lake",44.76722,6.536944,2269.331156,"small lake"
4187,"Europe","Peat",47.34194,-1.93417,NA,"peatland"
4188,"Europe","Peat",48.54833,-0.25833,NA,"peatland"
4189,"Europe","Peat",53.06966,0.08387,NA,"peatland"
4192,"Europe","Lake",52.54901,17.38084,2843990.163,"large lake"
4197,"Europe","Lake",45.47333,5.416667,NA,"small lake"
4198,"Europe","Lake",45.47333,5.416667,NA,"small lake"
4199,"Europe","Lake",45.47333,5.416667,NA,"small lake"
4200,"Europe","Lake",59.80167,14.62333,323821.3,"small lake"
4201,"Europe","Lake",44.1,6.71,24903.69698,"small lake"
4203,"Europe","Peat",59.30546,27.57509,NA,"peatland"
4205,"Europe","Lake",57.08333,12.53333,NA,"small lake"
4207,"Europe","Lake",57.73429,13.33269,53736.27129,"small lake"
4209,"Europe","Lake",56.14813,-4.6259,NA,"small lake"
4211,"Europe","Lake",44.06,7.46,12363.66391,"small lake"
4213,"Europe","Lake",47.03,7.3,18471.23418,"small lake"
4215,"Europe","Peat",47.55444,-2.93222,NA,"peatland"
4216,"Europe","Peat",47.32833,-1.50111,NA,"peatland"
4223,"Europe","Peat",43.72186,40.70077,NA,"peatland"
4225,"Europe","Peat",46.44444,-0.86222,NA,"peatland"
4228,"Europe","Peat",50.12278,6.063056,NA,"peatland"
4239,"Europe","Peat",65.61709,29.61124,NA,"peatland"
4241,"Europe","Lake",59.44,25,1537412.208,"large lake"
4245,"Asia","Peat",58.69524,86.78552,NA,"peatland"
4247,"Europe","Peat",41.7,23.03333,NA,"peatland"
4249,"Europe","Peat",52.58592,0.07036,NA,"peatland"
4251,"Europe","Lake",57.68456,-5.454,25308478.79,"large lake"
4256,"Europe","Lake",42.11301,12.31706,2302572.321,"large lake"
4257,"Europe","Lake",69.04527,20.97475,168082.5451,"small lake"
4258,"Europe","Peat",42.54718,23.2917,NA,"peatland"
4259,"Europe","Lake",62.34206,26.23393,29187.55819,"small lake"
4272,"Europe","Peat",51.04833,4.176389,NA,"peatland"
4275,"Europe","Lake",40.93124,15.60519,407002.5892,"small lake"
4283,"Europe","Peat",60.12146,21.58979,NA,"peatland"
4285,"Europe","Lake",44.06,7.44,2427.735743,"small lake"
4286,"Europe","Lake",68.91667,21,928.9620953,"small lake"
4287,"Europe","Lake",58.31761,14.21136,3916613.429,"large lake"
4288,"Europe","Peat",61.80556,33.5,NA,"peatland"
4293,"Europe","Peat",54.27048,-5.95509,NA,"peatland"
4294,"Europe","Peat",39.1,-0.68333,NA,"peatland"
4296,"Europe","Peat",39.1,-0.68333,NA,"peatland"
4299,"Europe","Peat",62.75,34.58333,NA,"peatland"
4301,"Europe","Lake",57.18333,39.45139,56057785.67,"large lake"
4304,"Europe","Lake",57.18333,39.45139,NA,"small lake"
4306,"Europe","Lake",54,15.05,NA,"small lake"
4308,"Europe","Peat",58.00009,24.68735,NA,"peatland"
4309,"Europe","Lake",58.5959,12.17463,2445.153731,"small lake"
4311,"Europe","Lake",45.45194,2.622778,5348.212908,"small lake"
4314,"Europe","Peat",53.26346,25.99919,NA,"peatland"
4316,"Asia","Peat",67.53333,70.16667,NA,"peatland"
4317,"Asia","Lake",61.30058,129.5558,1121110.664,"large lake"
4319,"Europe","Peat",48.98832,16.3928,NA,"peatland"
4320,"Europe","Lake",51.69667,23.95667,1729158.636,"large lake"
4323,"Europe","Peat",44.15556,10.78,NA,"peatland"
4326,"Europe","Lake",36.26667,29.3,NA,"small lake"
4330,"Europe","Lake",44.3,10.22,35589.50318,"small lake"
4332,"Europe","Lake",58.27592,25.50484,217677.3023,"small lake"
4338,"Europe","Lake",54.3125,24.73111,NA,"small lake"
4340,"Europe","Lake",44.52222,6.183333,NA,"small lake"
4347,"Asia","Peat",58.38142,82.9271,NA,"peatland"
4348,"Europe","Peat",45.7075,2.046667,NA,"peatland"
4351,"Europe","Peat",56.41204,-2.90744,NA,"peatland"
4355,"Europe","Lake",41.70757,23.50822,128752.5786,"small lake"
4358,"Europe","Lake",43.19015,27.67579,3045491.859,"large lake"
4359,"Europe","Peat",45.84972,1.645833,NA,"peatland"
4360,"Europe","Peat",66.35,30.56667,NA,"peatland"
4362,"Europe","Lake",57.68477,27.25948,36700.1913,"small lake"
4363,"Europe","Peat",64.67355,27.8601,NA,"peatland"
4364,"Europe","Peat",49.47269,19.81135,NA,"peatland"
4367,"Europe","Peat",42.03333,-3.01667,NA,"peatland"
4369,"Europe","Lake",58.59222,26.64967,988048.4711,"large lake"
4372,"Europe","Lake",69.35,20.31667,NA,"small lake"
4373,"Europe","Lake",45.34833,5.655278,36935.18428,"small lake"
4374,"Europe","Lake",45.34833,5.655278,NA,"small lake"
4375,"Europe","Peat",45.425,5.608333,NA,"peatland"
4376,"Europe","Peat",52.43972,0.438056,NA,"peatland"
4377,"Europe","Peat",49.42377,21.27779,NA,"peatland"
4378,"Europe","Lake",49.25165,14.08929,781324.9304,"large lake"
4382,"Europe","Lake",47.07556,8.325556,440816.8057,"small lake"
4383,"Europe","Lake",47.07556,8.325556,NA,"small lake"
4385,"Europe","Peat",58.13333,-6.88333,NA,"peatland"
4388,"Europe","Peat",49.74255,21.54422,NA,"peatland"
4389,"Europe","Peat",49.74255,21.54422,NA,"peatland"
4391,"Europe","Peat",64.08333,32.63333,NA,"peatland"
4392,"Europe","Peat",66.16667,29.15,NA,"peatland"
4393,"Europe","Peat",60.43837,24.17711,NA,"peatland"
4396,"Europe","Lake",56.76882,38.77603,50914713.92,"large lake"
4397,"Europe","Lake",52.54984,17.35631,42516.30217,"small lake"
4398,"Europe","Lake",52.54984,17.35631,NA,"small lake"
4401,"Europe","Lake",62.24107,-7.15784,NA,"small lake"
4402,"Europe","Peat",43.05,-2.71667,NA,"peatland"
4403,"Europe","Lake",57.16313,12.41426,217499.5585,"small lake"
4405,"Europe","Peat",65.91702,29.18661,NA,"peatland"
4410,"Europe","Peat",47.80944,-2.46806,NA,"peatland"
4411,"Europe","Peat",47.80944,-2.46806,NA,"peatland"
4413,"Europe","Lake",43.57224,28.56721,649990.8623,"large lake"
4415,"Europe","Peat",65.09296,32.96292,NA,"peatland"
4418,"Europe","Lake",44.61361,6.556944,20520.78881,"small lake"
4420,"Europe","Peat",61.3,22.06667,NA,"peatland"
4421,"Europe","Lake",58.0725,-5.194,5768467.579,"large lake"
4423,"Europe","Lake",45.42583,5.628611,32589.53246,"small lake"
4424,"Europe","Lake",45.42583,5.628611,NA,"small lake"
4427,"Europe","Peat",44.42,6.336389,NA,"peatland"
4428,"Europe","Peat",49.04641,20.332,NA,"peatland"
4431,"Europe","Lake",57.1894,16.15266,4153.42559,"small lake"
4435,"Europe","Peat",50.78295,20.77591,NA,"peatland"
4436,"Europe","Peat",54.77694,-6.25833,NA,"peatland"
4437,"Europe","Peat",48.03194,7,NA,"peatland"
4441,"Europe","Peat",45.3825,-1.115,NA,"peatland"
4442,"Europe","Lake",36.9975,29.89833,NA,"small lake"
4443,"Europe","Peat",65.83333,34.33333,NA,"peatland"
4445,"Europe","Lake",56.12846,8.61341,19521.52475,"small lake"
4446,"Europe","Lake",56.12846,8.61341,19521.52475,"small lake"
4449,"Europe","Lake",56.68361,14.59256,387322.4624,"small lake"
4450,"Europe","Peat",48.25,-3.5,NA,"peatland"
4452,"Europe","Peat",77.92761,15.42529,NA,"peatland"
4461,"Europe","Peat",47.26861,-1.75,NA,"peatland"
4462,"Europe","Peat",52.25,39.83333,NA,"peatland"
4463,"Europe","Peat",47.265,-2.01667,NA,"peatland"
4466,"Europe","Lake",54.03333,28.1,NA,"small lake"
4467,"Europe","Lake",42.06517,23.56001,NA,"small lake"
4468,"Europe","Lake",69.603,28.83694,151589.4905,"small lake"
4469,"Europe","Peat",48.94393,17.06935,NA,"peatland"
4470,"Europe","Peat",55.49528,21.29222,NA,"peatland"
4472,"Europe","Peat",61.21667,28.11667,NA,"peatland"
4473,"Europe","Peat",49.63333,21.1,NA,"peatland"
4476,"Europe","Peat",49.11144,22.82728,NA,"peatland"
4479,"Europe","Peat",49.73807,21.56259,NA,"peatland"
4481,"Asia","Peat",57.33333,88.16667,NA,"peatland"
4482,"Europe","Peat",40.96361,24.26277,NA,"peatland"
4484,"Europe","Peat",54.71194,-1.2988,NA,"peatland"
4485,"Europe","Lake",42.36667,22.83333,NA,"small lake"
4489,"Europe","Peat",57.48333,14.46667,NA,"peatland"
4490,"Europe","Lake",59.43194,24.89246,NA,"small lake"
4492,"Europe","Peat",43.15,-3.43333,NA,"peatland"
4493,"Europe","Peat",43.41312,5.91072,NA,"peatland"
4494,"Europe","Lake",69.87599,23.4592,85553.87495,"small lake"
4497,"Europe","Peat",58.5,22.33333,NA,"peatland"
4498,"Europe","Peat",61.3398,21.95107,NA,"peatland"
4501,"Europe","Peat",47.17222,13.9,NA,"peatland"
4502,"Europe","Peat",51.01778,3.944722,NA,"peatland"
4504,"Asia","Lake",37.58333,45.46667,4935365493,"large lake"
4505,"Asia","Peat",56.31667,57.88333,NA,"peatland"
